Id,Prospect,Disposition,App.Year,MonthDeadline,DateDeadline,YearDeadline,UniversityId,Selectivity,Tier,Major.1,Major.2,Minor,GPA,Met,Sourced,Type,Size,Region,AlumniCount,CurrentCMCount,CurrentTFAStaffCount,InequityAwareness,TFAAwareness,StudentsCount,ISSTEM,Tier2016,Tier2017
2016_13446,Undergrad,Accepted,2016,March,4,2016,001F000000nHCGBIA4,4,3,Public Health,,,No,Yes,Recruiter,Private NFP,Small,E,68,22,3,5,5,5000,No,3,2
2016_13449,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHCzwIAG,3,3,English,,Other,No,No,Self,Public,Very Large,E,32,17,0,5,2,25000,No,3,1
2016_13450,Undergrad,Rejected,2016,March,4,2016,001F000000nHCQXIA4,4,3,Psychology,,Education (special),No,No,Self,Public,Very Large,E,128,28,11,2,5,25000,No,3,2
2016_13452,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwgIAG,3,3,Psychology,Sociology,Spanish,No,No,Self,Public,Very Large,W,36,22,5,5,2,25000,No,3,3
2016_13455,Undergrad,Accepted,2016,March,4,2016,001F000000nHCGVIA4,3,3,Psychology,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_13456,Undergrad,Rejected,2016,March,4,2016,001F000000nHCdyIAG,4,3,Political Science,,Business,No,No,Self,Public,Very Large,S,118,20,13,1,3,25000,No,3,2
2016_13458,Undergrad,Rejected,2016,March,4,2016,001F000000nH83VIAS,3,3,Family Studies,,Psychology,No,Yes,Self,Public,Very Large,W,299,72,20,2,5,25000,No,3,3
2016_13460,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAP0IAO,3,3,Biology,,,No,Yes,Self,Public,Very Large,S,37,8,0,3,3,25000,No,3,0
2016_13463,Undergrad,Rejected,2016,March,4,2016,001F000000nHBWtIAO,5,3,Chemistry,Biology,,No,No,Self,Private NFP,Medium,E,331,32,10,5,5,12500,Yes,3,3
2016_13466,Undergrad,Rejected,2016,March,4,2016,001F000000nH8AuIAK,4,3,Public Health,,,No,No,Self,Public,Very Large,S,47,10,0,1,3,25000,No,3,2
2016_13471,Undergrad,Accepted,2016,March,4,2016,001F000000nH7YtIAK,1,3,Statistics,,,No,No,Self,Unknown,Medium,E,16,11,1,5,2,12500,Yes,3,1
2016_13474,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Other Science,,,No,Yes,Self,Unknown,Unknown,S,5,5,0,0,0,0,No,3,0
2016_13475,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Philosophy,,Political Science,Yes,No,Self,Unknown,Unknown,S,5,5,0,0,0,0,No,3,0
2016_13476,Undergrad,Rejected,2016,March,4,2016,001F000000nHC9zIAG,3,3,Health,,,No,No,Self,Private NFP,Medium,E,202,40,15,5,5,12500,No,3,3
2016_13481,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Criminal Justice,,Other,No,No,Self,Unknown,Unknown,S,5,5,0,0,0,0,No,3,0
2016_13484,Undergrad,Rejected,2016,March,4,2016,001F000000nHCGVIA4,3,3,Political Science,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_13485,Undergrad,Rejected,2016,March,4,2016,001F000000nH7CFIA0,4,3,Music,,,No,No,Self,Private NFP,Small,E,53,11,0,1,3,5000,No,3,2
2016_13486,Undergrad,Rejected,2016,March,4,2016,001F000000nH7C0IAK,0,3,Psychology,,,No,Yes,Self,Public,Medium,E,8,3,0,5,2,12500,No,3,0
2016_13487,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHDGZIA4,4,3,Special Education,,,Yes,No,Self,Public,Very Large,S,147,17,15,1,3,25000,No,3,2
2016_13488,Undergrad,Rejected,2016,March,4,2016,001F000000nHCJoIAO,4,3,Economics,,,No,Yes,Self,Private NFP,Large,N,119,14,5,1,3,22500,No,3,2
2016_13490,Undergrad,Rejected,2016,March,4,2016,001F000000nHAOAIA4,4,3,Humanities,,,No,No,Self,Public,Very Large,N,321,24,18,5,2,25000,No,3,2
2016_13493,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHBWtIAO,5,3,Psychology,Linguistics,,No,No,Recruiter,Private NFP,Medium,E,331,32,10,5,5,12500,No,3,3
2016_13494,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH9UWIA0,2,3,History,,,Yes,No,Recruiter,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_13495,Undergrad,Rejected,2016,March,4,2016,001F000000nH7feIAC,3,3,Education (general),,,No,No,Self,Public,Very Large,W,264,33,18,1,3,25000,No,3,2
2016_13496,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Psychology,History,Education (general),No,No,Self,Unknown,Unknown,S,5,5,0,0,0,0,No,3,0
2016_13501,Undergrad,Rejected,2016,March,4,2016,001F000000nHEN6IAO,4,3,Music,,,Yes,No,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_13502,Undergrad,Rejected,2016,March,4,2016,001F000000nH7KbIAK,4,3,Management,Marketing,Human Resource Management,No,Yes,Self,Public,Very Large,S,56,19,8,0,0,25000,No,3,2
2016_13503,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAh7IAG,4,3,Music,,Other,No,Yes,Self,Public,Very Large,E,113,33,8,1,3,25000,No,3,2
2016_13504,Undergrad,Rejected,2016,March,4,2016,001F000000nHEGCIA4,5,3,English Literature,,,No,Yes,Recruiter,Private NFP,Medium,E,392,35,17,5,2,12500,No,3,3
2016_13505,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH9wzIAC,4,3,Sociology,,,No,No,Self,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2016_13506,Undergrad,Rejected,2016,March,4,2016,001F000000nH7g7IAC,5,3,Biology,,Slavic Studies,No,No,Self,Private NFP,Medium,E,524,20,24,5,2,12500,No,3,3
2016_13508,Undergrad,Rejected,2016,March,4,2016,001F000000nHAh7IAG,4,3,Marketing,Other,Advertising,No,No,Self,Public,Very Large,E,113,33,8,1,3,25000,No,3,2
2016_13510,Undergrad,Accepted,2016,March,4,2016,001F000000nHE3ZIAW,4,3,History,Spanish,,Yes,Yes,Self,Private NFP,Small,N,90,11,1,5,5,5000,No,3,2
2016_13511,Undergrad,Rejected,2016,March,4,2016,001F000000nHAWNIA4,4,3,Biology,,,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_13514,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHEGfIAO,5,3,Sociology,,,Yes,No,Recruiter,Public,Very Large,W,795,82,23,5,5,25000,No,3,3
2016_13515,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHEGfIAO,5,3,Economics,,,No,No,Self,Public,Very Large,W,795,82,23,5,5,25000,No,3,3
2016_13516,Undergrad,Rejected,2016,March,4,2016,001F000000nH9KXIA0,3,3,English,,,No,No,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2016_13519,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH9U8IAK,3,3,Biology,,Chemistry,No,No,Recruiter,Public,Large,E,46,15,0,5,2,22500,No,3,2
2016_13520,Undergrad,Rejected,2016,March,4,2016,001F000000nHAWKIA4,5,3,Mathematics,,Biochemistry,No,Yes,Recruiter,Public,Very Large,N,973,82,38,5,5,25000,Yes,3,3
2016_13521,Undergrad,Rejected,2016,March,4,2016,001F000000nHEyqIAG,4,3,Psychology,,French,No,No,Self,Private NFP,Very Large,E,346,32,16,2,5,25000,No,3,3
2016_13524,Undergrad,Rejected,2016,March,4,2016,001F000000nHEQXIA4,5,3,Psychology,,Linguistics,No,Yes,Self,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_13528,Undergrad,Rejected,2016,March,4,2016,001F000000nHAWNIA4,4,3,Biology,,Spanish,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_13534,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAOmIAO,4,3,Latin American Studies,Portuguese,,Yes,Yes,Self,Private NFP,Large,S,278,24,6,2,5,22500,No,3,3
2016_13535,Undergrad,Rejected,2016,March,4,2016,001F000000nH7gmIAC,4,3,Business,,,No,No,Self,Public,Very Large,S,222,46,9,1,3,25000,No,3,3
2016_13536,Undergrad,Rejected,2016,March,4,2016,001F000000nHCFvIAO,3,3,Sociology,Native American Studies,,No,No,Self,Private NFP,Small,S,31,6,2,5,2,5000,No,3,1
2016_13538,Undergrad,Rejected,2016,March,4,2016,001F000000nH73sIAC,3,3,English,,Other,No,No,Self,Public,Medium,W,47,18,4,5,2,12500,No,3,2
2016_13539,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAWvIAO,5,3,History,,Computer Science,Yes,Yes,Self,Private NFP,Very Large,W,511,37,26,5,5,25000,No,3,3
2016_13540,Undergrad,Rejected,2016,January,15,2016,001F000000nHEQXIA4,5,3,Marketing,Management,Spanish,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_13543,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAyqIAG,4,3,Accounting,,,No,Yes,Recruiter,Public,Very Large,N,545,46,25,2,5,25000,No,3,3
2016_13544,Undergrad,Rejected,2016,March,4,2016,001F000000nHBWtIAO,5,3,Psychology,,,No,Yes,Self,Private NFP,Medium,E,331,32,10,5,5,12500,No,3,3
2016_13546,Undergrad,Rejected,2016,March,4,2016,001F000000nHBIxIAO,4,3,Nutrition,,,No,Yes,Recruiter,Private NFP,Medium,W,97,12,9,1,3,12500,No,3,2
2016_13547,Undergrad,Accepted,2016,January,15,2016,001F000000nH9UiIAK,4,3,History,,Other,Yes,Yes,Self,Public,Very Large,N,257,34,24,1,3,25000,No,3,2
2016_13549,Undergrad,Rejected,2016,January,15,2016,001F000000nH7fLIAS,4,3,Communications,,Anthropology,No,No,Self,Public,Very Large,W,409,56,10,2,5,25000,No,3,3
2016_13550,Undergrad,Rejected,2016,October,30,2015,001F000000nH7GDIA0,5,3,History,,Education (general),No,Yes,Self,Public,Very Large,W,316,53,10,5,2,25000,No,3,3
2016_13552,Undergrad,Rejected,2016,January,15,2016,001F000000nHCtmIAG,2,3,Psychology,,,No,No,Self,Public,Small,W,12,12,0,5,2,5000,No,3,2
2016_13553,Undergrad,Rejected,2016,January,15,2016,001F000000nHDGZIA4,4,3,Environmental Studies,Psychology,,Yes,No,Self,Public,Very Large,S,147,17,15,1,3,25000,Yes,3,2
2016_13557,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHE91IAG,4,3,Other,,,Yes,Yes,Recruiter,Private NFP,Very Large,S,109,31,6,0,0,25000,No,3,2
2016_13558,Undergrad,Rejected,2016,March,4,2016,001F000000nH7KbIAK,4,3,Political Science,,,No,Yes,Recruiter,Public,Very Large,S,56,19,8,0,0,25000,No,3,2
2016_13559,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH9UaIAK,2,3,Social Work,,,No,No,Self,Public,Medium,E,44,11,4,1,3,12500,No,3,3
2016_13564,Undergrad,Rejected,2016,January,15,2016,001F000000nH9KXIA0,3,3,History,,,No,No,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2016_13565,Undergrad,Rejected,2016,January,15,2016,001F000000nH9oCIAS,3,3,English,,History,No,No,Self,Public,Very Large,S,49,25,4,0,0,25000,No,3,2
2016_13567,Undergrad,Accepted,2016,January,15,2016,001F000000nHEwJIAW,4,3,Environmental Science,,Business,No,Yes,Self,Public,Very Large,N,346,29,19,2,5,25000,Yes,3,3
2016_13568,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHAyqIAG,4,3,Other,,Information Systems,No,No,Self,Public,Very Large,N,545,46,25,2,5,25000,No,3,3
2016_13569,Undergrad,Accepted,2016,January,15,2016,001F000000nHEGfIAO,5,3,English,,,No,Yes,Self,Public,Very Large,W,795,82,23,5,5,25000,No,3,3
2016_13571,Undergrad,Rejected,2016,January,15,2016,001F000000nH9cXIAS,3,3,Liberal Studies,,,No,No,Self,Private NFP,Medium,W,65,29,6,1,3,12500,No,3,2
2016_13573,Undergrad,Rejected,2016,January,15,2016,001F000000nHCQUIA4,5,3,Political Science,Philosophy,,No,Yes,Self,Private NFP,Large,E,407,32,20,2,5,22500,No,3,3
2016_13574,Undergrad,Rejected,2016,January,15,2016,001F000000nHCFmIAO,4,3,International Studies/Relations,Public Relations,Asian Studies,Yes,Yes,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2016_13575,Undergrad,Accepted,2016,January,15,2016,001F000000nHE8rIAG,4,3,Political Science,History,,Yes,Yes,Self,Private NFP,Medium,W,126,15,4,1,3,12500,No,3,2
2016_13577,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHEN6IAO,4,3,Psychology,,,No,Yes,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_13578,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHAW8IAO,4,3,Theater,,,No,Yes,Recruiter,Public,Very Large,E,353,52,5,5,2,25000,No,3,3
2016_13582,Undergrad,Rejected,2016,January,15,2016,001F000000nHAOmIAO,4,3,History,English,,No,Yes,Self,Private NFP,Large,S,278,24,6,2,5,22500,No,3,3
2016_13583,Undergrad,Withdrawn,2016,January,15,2016,001F000000nH83bIAC,4,3,Sociology,Law,Criminal Justice,Yes,No,Self,Public,Very Large,N,655,55,25,5,5,25000,No,3,3
2016_13585,Undergrad,Accepted,2016,January,15,2016,001F000000nHBQtIAO,4,3,Psychology,,Child Studies,No,Yes,Self,Public,Large,S,100,9,3,1,3,22500,No,3,2
2016_13589,Undergrad,Rejected,2016,January,15,2016,001F000000nH7YtIAK,1,3,Biology,,,No,No,Self,Unknown,Medium,E,16,11,1,5,2,12500,No,3,1
2016_13591,Undergrad,Rejected,2016,January,15,2016,001F000000nHBIxIAO,4,3,Psychology,Sociology,English,Yes,Yes,Recruiter,Private NFP,Medium,W,97,12,9,1,3,12500,No,3,2
2016_13592,Undergrad,Rejected,2016,March,4,2016,001F000000nHEyuIAG,4,3,Management,,,No,No,Self,Public,Very Large,S,189,48,11,1,3,25000,No,3,3
2016_13599,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHEN6IAO,4,3,Public Relations,,,Yes,No,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_13603,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAOJIA4,4,3,Biology,,Chemistry,No,No,Self,Public,Very Large,W,302,33,10,1,3,25000,No,3,2
2016_13604,Undergrad,Rejected,2016,March,4,2016,001F000000nHAyqIAG,4,3,Spanish,,,No,No,Self,Public,Very Large,N,545,46,25,2,5,25000,No,3,3
2016_13605,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7Y8IAK,3,3,Journalism,,,No,No,Self,Public,Very Large,E,164,46,10,5,2,25000,No,3,2
2016_13606,Undergrad,Accepted,2016,March,4,2016,001F000000nHDGZIA4,4,3,Education (secondary),Political Science,History,Yes,No,Recruiter,Public,Very Large,S,147,17,15,1,3,25000,No,3,2
2016_13608,Undergrad,Rejected,2016,March,4,2016,001F000000nH83bIAC,4,3,Kinesiology,,,No,Yes,Recruiter,Public,Very Large,N,655,55,25,5,5,25000,No,3,3
2016_13609,Undergrad,Rejected,2016,March,4,2016,001F000000nH83rIAC,3,3,History,American Studies,,No,Yes,Recruiter,Public,Very Large,W,102,20,10,1,3,25000,No,3,2
2016_13614,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7TWIA0,5,3,Environmental Science,,,No,Yes,Self,Private NFP,Medium,N,362,36,11,5,5,12500,Yes,3,3
2016_13615,Undergrad,Rejected,2016,March,4,2016,001F000000nHCzwIAG,3,3,Political Science,,International Studies/Relations,Yes,No,Self,Public,Very Large,E,32,17,0,5,2,25000,No,3,1
2016_13616,Undergrad,Accepted,2016,March,4,2016,001F000000nH7Z1IAK,4,3,Biology,,Psychology,No,No,Self,Public,Very Large,E,108,19,8,1,3,25000,No,3,2
2016_13617,Undergrad,Rejected,2016,March,4,2016,001F000000nHAh1IAG,5,3,Political Science,,,No,Yes,Recruiter,Public,Very Large,W,595,103,17,5,5,25000,No,3,3
2016_13619,Undergrad,Rejected,2016,March,4,2016,001F000000nHEN6IAO,4,3,English,,,No,Yes,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_13621,Undergrad,Rejected,2016,March,4,2016,001F000000nHAX5IAO,4,3,History,,,No,No,Self,Public,Very Large,E,216,27,8,0,0,25000,No,3,2
2016_13625,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH83VIAS,3,3,Political Science,,Other,Yes,Yes,Self,Public,Very Large,W,299,72,20,2,5,25000,No,3,3
2016_13627,Undergrad,Rejected,2016,March,4,2016,001F000000nH7f1IAC,5,3,Art History,French,,Yes,Yes,Self,Private NFP,Very Large,E,633,52,25,5,2,25000,No,3,3
2016_13628,Undergrad,Rejected,2016,March,4,2016,001F000000nHBIxIAO,4,3,Exercise Science,,,Yes,No,Self,Private NFP,Medium,W,97,12,9,1,3,12500,No,3,2
2016_13629,Undergrad,Rejected,2016,March,4,2016,001F000000nH7K8IAK,3,3,Biology,,Chemistry,No,Yes,Self,Private NFP,Medium,S,25,5,0,0,0,12500,No,3,1
2016_13630,Undergrad,Accepted,2016,March,4,2016,001F000000nH9wzIAC,4,3,Business,Theater,,No,Yes,Recruiter,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2016_13632,Undergrad,Rejected,2016,March,4,2016,001F000000nHBVoIAO,5,3,Political Science,French,,No,Yes,Self,Private NFP,Small,E,100,12,0,1,3,5000,No,3,2
2016_13633,Undergrad,Rejected,2016,March,4,2016,001F000000nH7TWIA0,5,3,Spanish,,Accounting,No,Yes,Self,Private NFP,Medium,N,362,36,11,5,5,12500,No,3,3
2016_13637,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHCdyIAG,4,3,Psychology,,Child Studies,Yes,Yes,Self,Public,Very Large,S,118,20,13,1,3,25000,No,3,2
2016_13638,Undergrad,Rejected,2016,March,4,2016,001F000000nHE8rIAG,4,3,Political Science,,Philosophy,No,No,Self,Private NFP,Medium,W,126,15,4,1,3,12500,No,3,2
2016_13641,Undergrad,Rejected,2016,March,4,2016,001F000000nHAWqIAO,3,3,Political Science,,,No,No,Self,Public,Very Large,S,26,13,1,1,3,25000,No,3,2
2016_13645,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH83VIAS,3,3,Education (elementary),,,Yes,No,Self,Public,Very Large,W,299,72,20,2,5,25000,No,3,3
2016_13646,Undergrad,Rejected,2016,March,4,2016,001F000000nH7QBIA0,0,3,Computer Information Systems,,,No,No,Self,Public,Medium,E,4,3,0,5,2,12500,No,3,0
2016_13647,Undergrad,Rejected,2016,March,4,2016,001F000000nH8AuIAK,4,3,Public Health,,,No,No,Self,Public,Very Large,S,47,10,0,1,3,25000,No,3,2
2016_13648,Undergrad,Rejected,2016,March,4,2016,001F000000nHCGBIA4,4,3,Environmental Studies,,,No,Yes,Self,Private NFP,Small,E,68,22,3,5,5,5000,Yes,3,2
2016_13652,Undergrad,Rejected,2016,March,4,2016,001F000000nH7KbIAK,4,3,Sociology,,Psychology,No,No,Self,Public,Very Large,S,56,19,8,0,0,25000,No,3,2
2016_13653,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwJIAW,4,3,Education (elementary),,,No,No,Self,Public,Very Large,N,346,29,19,2,5,25000,No,3,3
2016_13654,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwJIAW,4,3,Education (elementary),Music,,No,No,Self,Public,Very Large,N,346,29,19,2,5,25000,No,3,3
2016_13656,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7ewIAC,5,3,Psychology,,,No,No,Self,Private NFP,Medium,N,287,25,8,5,5,12500,No,3,3
2016_13659,Undergrad,Accepted,2016,March,4,2016,001F000000nH9oFIAS,4,3,Psychology,,,Yes,Yes,Self,Public,Very Large,E,512,63,16,2,5,25000,No,3,3
2016_13660,Undergrad,Rejected,2016,March,4,2016,001F000000nH7QeIAK,4,3,History,,Business,No,Yes,Recruiter,Private NFP,Large,S,93,16,8,0,0,22500,No,3,2
2016_13666,Undergrad,Rejected,2016,March,4,2016,001F000000nH73sIAC,3,3,Liberal Studies,,Communications,No,No,Self,Public,Medium,W,47,18,4,5,2,12500,No,3,2
2016_13667,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwgIAG,3,3,Art,,,No,Yes,Self,Public,Very Large,W,36,22,5,5,2,25000,No,3,3
2016_13668,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7C4IAK,3,3,Health,,Business,Yes,Yes,Self,Public,Very Large,N,131,19,18,5,2,25000,No,3,2
2016_13669,Undergrad,Rejected,2016,March,4,2016,001F000000nH7YNIA0,3,3,Public Health,,Other,No,Yes,Self,Public,Large,E,279,19,12,0,0,22500,No,3,2
2016_13670,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7AhIAK,4,3,Political Science,,Dance,No,No,Self,Private NFP,Medium,E,73,14,9,0,0,12500,No,3,3
2016_13671,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHEvPIAW,5,3,History,Film/Video,Women's Studies,Yes,Yes,Self,Private NFP,Medium,E,133,20,4,0,0,12500,No,3,2
2016_13672,Undergrad,Accepted,2016,March,4,2016,001F000000nHANwIAO,5,3,Psychology,,,No,Yes,Recruiter,Private NFP,Small,E,172,20,6,0,0,5000,No,3,2
2016_13679,Undergrad,Rejected,2016,March,4,2016,001F000000nH7YNIA0,3,3,Spanish,,Latino(a) Studies,No,No,Self,Public,Large,E,279,19,12,0,0,22500,No,3,2
2016_13681,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHBVoIAO,5,3,Psychology,,Education (general),No,No,Self,Private NFP,Small,E,100,12,0,1,3,5000,No,3,2
2016_13684,Undergrad,Accepted,2016,March,4,2016,001F000000nH7GDIA0,5,3,Psychology,,,No,Yes,Self,Public,Very Large,W,316,53,10,5,2,25000,No,3,3
2016_13686,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Education (elementary),,,Yes,Yes,Self,Unknown,Unknown,S,5,5,0,0,0,0,No,3,0
2016_13687,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7YSIA0,5,3,International Studies/Relations,,English,Yes,Yes,Recruiter,Private NFP,Small,W,134,10,1,5,5,5000,No,3,3
2016_13689,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAWNIA4,4,3,International Studies/Relations,,,No,No,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_13690,Undergrad,Rejected,2016,March,4,2016,001F000000nHE3ZIAW,4,3,Biology,,,Yes,Yes,Recruiter,Private NFP,Small,N,90,11,1,5,5,5000,No,3,2
2016_13691,Undergrad,Accepted,2016,March,4,2016,001F000000nHEGfIAO,5,3,History,,Education (general),Yes,Yes,Recruiter,Public,Very Large,W,795,82,23,5,5,25000,No,3,3
2016_13692,Undergrad,Rejected,2016,March,4,2016,001F000000nHAX1IAO,4,3,Anthropology,,History,No,Yes,Recruiter,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2016_13694,Undergrad,Rejected,2016,March,4,2016,001F000000nHDTFIA4,3,3,History,,,No,No,Self,Public,Very Large,E,39,14,0,1,3,25000,No,3,2
2016_13695,Undergrad,Rejected,2016,March,4,2016,001F000000nHCGVIA4,3,3,Speech Therapy,,Sociology,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_13696,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7f1IAC,5,3,Labor Studies,,Business,No,Yes,Self,Private NFP,Very Large,E,633,52,25,5,2,25000,No,3,3
2016_13697,Undergrad,Rejected,2016,March,4,2016,001F000000nH83VIAS,3,3,Family Studies,,,No,No,Self,Public,Very Large,W,299,72,20,2,5,25000,No,3,3
2016_13698,Undergrad,Rejected,2016,March,4,2016,001F000000nHCGRIA4,4,3,Political Science,,,Yes,Yes,Self,Private NFP,Large,E,111,17,5,0,0,22500,No,3,2
2016_13700,Undergrad,Rejected,2016,March,4,2016,001F000000nHE3ZIAW,4,3,Political Science,,,No,No,Self,Private NFP,Small,N,90,11,1,5,5,5000,No,3,2
2016_13701,Undergrad,Rejected,2016,March,4,2016,001F000000nHAyqIAG,4,3,Education (elementary),,,No,Yes,Self,Public,Very Large,N,545,46,25,2,5,25000,No,3,3
2016_13702,Undergrad,Rejected,2016,March,4,2016,001F000000nHEN6IAO,4,3,Political Science,,,No,Yes,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_13703,Undergrad,Rejected,2016,March,4,2016,001F000000nH7QeIAK,4,3,Theater,,,No,No,Self,Private NFP,Large,S,93,16,8,0,0,22500,No,3,2
2016_13705,Undergrad,Rejected,2016,March,4,2016,001F000000nHE91IAG,4,3,Communications,,Social Work,No,No,Self,Private NFP,Very Large,S,109,31,6,0,0,25000,No,3,2
2016_13707,Undergrad,Rejected,2016,October,30,2015,001F000000nHCJoIAO,4,3,Other,,,No,Yes,Self,Private NFP,Large,N,119,14,5,1,3,22500,No,3,2
2016_13708,Undergrad,Rejected,2016,March,4,2016,001F000000nH7QBIA0,0,3,English,,,No,No,Self,Public,Medium,E,4,3,0,5,2,12500,No,3,0
2016_13714,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAX5IAO,4,3,Economics,,,No,Yes,Self,Public,Very Large,E,216,27,8,0,0,25000,No,3,2
2016_13718,Undergrad,Accepted,2016,March,4,2016,001F000000nH9cXIAS,3,3,English,,,Yes,Yes,Self,Private NFP,Medium,W,65,29,6,1,3,12500,No,3,2
2016_13719,Undergrad,Accepted,2016,March,4,2016,001F000000nHCQlIAO,5,3,Cognitive Science,,Sociology,No,Yes,Self,Private NFP,Medium,E,500,57,16,5,2,12500,Yes,3,3
2016_13720,Undergrad,Rejected,2016,March,4,2016,001F000000nHAOdIAO,4,3,General Studies,,History,No,No,Self,Public,Very Large,E,171,32,7,3,3,25000,No,3,2
2016_13721,Undergrad,Accepted,2016,March,4,2016,001F000000nHANwIAO,5,3,Political Science,Other Language,,No,No,Self,Private NFP,Small,E,172,20,6,0,0,5000,No,3,2
2016_13725,Undergrad,Accepted,2016,March,4,2016,001F000000nHCFmIAO,4,3,Public Health,,,No,No,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2016_13727,Undergrad,Withdrawn,2016,March,4,2016,001F000000nH7TxIAK,5,3,Psychology,Women's Studies,Latino(a) Studies,No,No,Recruiter,Public,Very Large,E,702,55,43,5,5,25000,No,3,3
2016_13728,Undergrad,Rejected,2016,March,4,2016,001F000000nHElAIAW,3,3,Social Work,,,No,Yes,Self,Private NFP,Medium,E,44,5,4,0,0,12500,No,3,1
2016_13729,Undergrad,Rejected,2016,January,15,2016,001F000000nH8AuIAK,4,3,Behavioral Science,,,Yes,Yes,Recruiter,Public,Very Large,S,47,10,0,1,3,25000,No,3,2
